VistID,Time_Spent,Age,Avg_Income,Internet_Usage,Ad_Topic,Country_Name,City_code,Male,Time_Period,Weekday,Month,Year,Clicked
9558312,59.52,44,67511.86,251.08,product_21,Bolivia,City_3,Yes,Evening,Friday,May,2020,0
8948118,69.17,40,66193.81,123.62,product_28,Montenegro,City_2,No,Noon,Sunday,March,2020,1
7049673,79.8,21,67301.39,225.23,product_12,Eritrea,City_5,Yes,Evening,Wednesday,June,2020,0
3837824,66.18,26,53899,110.66,product_6,Belgium,City_2,No,Night,Tuesday,June,2020,1
3703356,47.64,49,45632.51,122.02,product_18,Qatar,City_1,No,Evening,Wednesday,March,2020,1
1534073,48.86,40,38987,123.22,product_6,Djibouti,City_1,No,Night,Saturday,May,2020,1
3807450,89.34,45,73884.48,253.48,product_25,Macedonia,City_1,No,Night,Wednesday,March,2020,0
5460917,78.58,35,62238.58,201.29,product_24,Netherlands,City_3,No,Noon,Sunday,January,2020,0
9398571,84.53,27,71136.49,235.28,product_26,Vanuatu,City_6,Yes,Morning,Saturday,July,2020,0
8907939,77.6,22,70889.68,193.8,product_26,Saint Martin,City_1,Yes,Noon,Wednesday,January,2020,0
7549944,52.84,52,28019,142.04,product_8,Jersey,City_2,No,Morning,Wednesday,January,2020,1
6438207,73.04,46,66629.61,200.71,product_20,Liberia,City_8,No,Mid-Night,Wednesday,June,2020,0
4776959,67.94,53,64927,154.97,product_10,Uruguay,City_1,Yes,Morning,Monday,March,2020,1
4026989,76.27,39,72188.9,216.24,product_9,Togo,City_2,No,Mid-Night,Sunday,May,2020,0
3938159,79.71,38,50216.01,241.38,product_22,Gibraltar,City_1,Yes,Noon,Wednesday,January,2020,0
6628845,47.66,29,27086.4,156.54,product_4,Honduras,City_1,No,Noon,Monday,July,2020,1
2598632,57.51,51,53310,166.85,product_10,Albania,City_3,Yes,Night,Tuesday,April,2020,1
8032679,76.28,45,70495.64,210.39,product_15,Bahamas,City_4,Yes,Evening,Saturday,June,2020,0
7423599,87.3,33,67301.39,178.92,product_8,Kuwait,City_1,Yes,Mid-Night,Thursday,May,2020,0
8460164,50.08,52,47930,173.05,product_1,Dominican Republic,City_2,No,Noon,Friday,April,2020,1
3086736,74.41,45,60803,206.98,product_15,Brunei Darussalam,City_3,Yes,Noon,Saturday,February,2020,0
8380966,50.87,24,66281,127.83,product_14,Algeria,City_3,Yes,Noon,Tuesday,March,2020,1
2498308,50.87,22,50672,154.97,product_14,Ghana,City_1,Yes,Mid-Night,Monday,February,2020,1
9998296,37.32,59,51870,127.65,product_16,American Samoa,City_2,Yes,Noon,Wednesday,January,2020,1
7793541,76.81,28,65172.22,217.85,product_9,Fiji,City_3,Yes,Noon,Sunday,July,2020,0
5367608,86.41,43,62430.55,226.64,product_24,Cote d'Ivoire,City_2,No,Night,Monday,May,2020,0
3456761,68.61,20,66188,123.22,product_27,Cyprus,City_2,Yes,Morning,Sunday,July,2020,1
5868232,82.79,44,60845.55,236.5,product_15,Malawi,City_3,No,Mid-Night,Sunday,July,2020,0
1506888,56.78,28,39939.39,124.32,product_7,Senegal,City_8,No,Night,Sunday,June,2020,1
6640811,77.05,27,66624.6,191.14,product_8,United Arab Emirates,City_2,No,Night,Thursday,January,2020,0
5189525,66.89,23,64433.99,208.24,product_5,Honduras,City_4,Yes,Early-Morning,Monday,January,2020,0
4941361,47,46,68714,151.54,product_14,France,City_1,No,Night,Tuesday,June,2020,1
8098944,44.13,28,33147,125.27,product_15,Dominica,City_1,Yes,Mid-Night,Tuesday,May,2020,1
9949132,87.97,33,60637.62,236.75,product_8,Iran,City_4,No,Morning,Thursday,March,2020,0
7305339,87.46,23,56216.57,216,product_11,Indonesia,City_3,Yes,Morning,Wednesday,June,2020,0
6793601,50.78,51,49957,122.04,product_30,Liberia,City_7,No,Evening,Thursday,February,2020,1
1867664,43.01,43,29359,141.96,product_11,Tonga,City_2,No,Evening,Saturday,February,2020,1
4282380,73.15,53,79332.33,194.95,product_7,Lao People's Democratic Republic,City_1,No,Evening,Sunday,July,2020,1
5547614,77.89,19,66572.39,219.98,product_18,Holy See (Vatican City State),City_2,Yes,Evening,Wednesday,May,2020,0
4868820,40.17,51,36914,133.17,product_16,Saint Lucia,City_1,Yes,Evening,Monday,July,2020,1
4476255,81.37,29,67526.92,214.23,product_27,Singapore,City_4,No,Morning,Monday,March,2020,0
5729134,78.18,21,59784.18,178.51,product_12,Slovakia (Slovak Republic),City_1,Yes,Morning,Monday,May,2020,0
9462772,50.19,47,59458,140.15,product_5,Tunisia,City_1,No,Evening,Thursday,February,2020,1
9413582,89.18,25,47258.59,184.03,product_26,Vanuatu,City_4,Yes,Night,Monday,January,2020,0
4537004,62.33,41,62791,151.94,product_14,Iran,City_2,Yes,Evening,Tuesday,January,2020,1
8017263,87.46,32,58114.3,200.55,product_19,Russian Federation,City_3,No,Evening,Saturday,April,2020,0
9135746,76.79,20,50983.75,211.56,product_8,China,City_1,Yes,Night,Tuesday,May,2020,0
6138244,83.4,26,72683.35,230.9,product_15,Aruba,City_1,Yes,Morning,Saturday,February,2020,0
7552399,89.21,19,34309.24,243.61,product_21,South Georgia and the South Sandwich Islands,City_1,No,Noon,Sunday,March,2020,0
7072651,72.84,26,52968.22,238.63,product_6,Albania,City_1,No,Night,Friday,July,2020,0
3516040,89.71,29,74535.94,192.85,product_9,Central African Republic,City_2,Yes,Evening,Thursday,June,2020,0
1453290,64.75,19,50200,132.38,product_10,Belize,City_3,No,Evening,Thursday,May,2020,1
8703107,86.06,30,37908.29,235.97,product_4,Antigua and Barbuda,City_4,No,Night,Friday,May,2020,0
7168567,41.86,26,72802,184.23,product_7,Myanmar,City_1,Yes,Noon,Friday,July,2020,1
9573182,74.61,38,71055.22,231.28,product_7,South Africa,City_7,Yes,Night,Wednesday,April,2020,0
4878318,80.59,24,58776.67,245.76,product_27,Guinea,City_3,No,Evening,Wednesday,July,2020,0
5481157,46.13,30,43974,110.25,product_8,Guam,City_1,No,Evening,Saturday,January,2020,1
7251483,79.72,21,69438.04,187.03,product_30,Uzbekistan,City_2,No,Mid-Night,Saturday,June,2020,0
4408418,90.97,25,66412.04,177.55,product_15,French Southern Territories,City_5,No,Morning,Wednesday,March,2020,0
4418202,48.86,54,53188.69,134.46,product_24,French Guiana,City_3,No,Evening,Saturday,January,2020,1
9475877,51.38,59,42362.49,158.56,product_2,Afghanistan,City_3,No,Evening,Friday,June,2020,1
4036645,40.01,53,51463.17,161.77,product_7,Ecuador,City_3,No,Night,Tuesday,March,2020,1
5148401,51.5,56,52723,153.76,product_22,Falkland Islands (Malvinas),City_1,Yes,Evening,Thursday,April,2020,1
8172135,88.91,22,63936.5,207.17,product_19,France,City_7,No,Mid-Night,Thursday,February,2020,0
7732992,74.18,46,44490.09,163.99,product_29,Bermuda,City_1,No,Mid-Night,Monday,January,2020,0
5185588,40.34,29,32549.95,173.75,product_29,Tokelau,City_4,No,Early-Morning,Wednesday,March,2020,1
9917729,75.92,25,64654.66,222.91,product_10,Malta,City_1,No,Noon,Wednesday,February,2020,0
7801223,43.7,36,21773,151.63,product_22,Dominican Republic,City_1,No,Morning,Friday,June,2020,1
6706632,60.83,51,60637.62,229.22,product_24,Belgium,City_2,Yes,Mid-Night,Tuesday,April,2020,0
6548563,74.27,29,66574,186.48,product_6,Saint Pierre and Miquelon,City_3,Yes,Night,Wednesday,July,2020,0
5694627,55.55,21,64698.58,244.87,product_18,Papua New Guinea,City_3,Yes,Night,Saturday,June,2020,0
6240477,46.77,37,42861,121.24,product_1,Kenya,City_1,Yes,Night,Sunday,April,2020,1
9967433,86.41,47,47169.14,241.8,product_18,Honduras,City_2,No,Noon,Monday,January,2020,0
3547475,71.27,44,66524.8,241.36,product_29,Haiti,City_2,Yes,Morning,Thursday,March,2020,0
1607666,71.4,50,77220.42,238.43,product_22,Eritrea,City_3,No,Evening,Saturday,June,2020,0
9620027,41.28,32,61005,129.01,product_30,Fiji,City_3,Yes,Noon,Monday,June,2020,1
9654337,88.12,20,72683.35,220.48,product_16,Tuvalu,City_4,Yes,Noon,Thursday,February,2020,0
8948945,76.44,35,56379.3,253.17,product_4,Ireland,City_1,Yes,Evening,Sunday,January,2020,0
9661740,51.95,52,58295.82,129.23,product_10,Greece,City_1,No,Morning,Tuesday,July,2020,1
5695706,89.21,50,45959.86,234.75,product_18,Tanzania,City_3,No,Mid-Night,Wednesday,July,2020,1
3772859,81.11,47,70012.83,209.64,product_5,Tajikistan,City_2,No,Night,Sunday,May,2020,0
7924008,34.87,22,72271,120.12,product_30,Micronesia,City_4,Yes,Noon,Saturday,January,2020,1
5459085,56.46,48,37605,125.22,product_30,Zimbabwe,City_4,Yes,Mid-Night,Monday,March,2020,1
4273938,81.51,23,66861.67,246.06,product_27,Russian Federation,City_3,No,Evening,Saturday,March,2020,0
8865522,40.42,42,32636,109.29,product_26,Cambodia,City_2,Yes,Noon,Monday,June,2020,1
5049014,75,31,60372.64,188.27,product_5,Falkland Islands (Malvinas),City_1,Yes,Morning,Sunday,May,2020,0
4176457,74.88,43,68324.48,190.12,product_17,Palau,City_3,Yes,Night,Saturday,May,2020,0
8711834,41.18,23,33147,151.95,product_1,South Africa,City_3,No,Morning,Wednesday,April,2020,1
2292350,77.63,21,61009.1,188.27,product_16,Taiwan,City_3,No,Noon,Friday,March,2020,0
7829894,45.62,20,66188,115.26,product_27,Spain,City_2,No,Mid-Night,Tuesday,July,2020,1
6548835,63.8,28,52736,113.12,product_27,Brunei Darussalam,City_1,No,Noon,Friday,April,2020,1
4668981,65.82,34,59886.58,224.01,product_24,Bhutan,City_1,No,Morning,Saturday,March,2020,0
6267096,72.04,48,62667.51,251.08,product_30,Honduras,City_3,No,Morning,Saturday,April,2020,0
8527340,73.89,31,47357.39,172.1,product_13,Qatar,City_5,Yes,Night,Monday,June,2020,0
6336380,55.92,24,33951.63,145.08,product_3,Fiji,City_5,No,Night,Tuesday,May,2020,1
8533722,59.36,27,24853,123.71,product_26,Kiribati,City_1,Yes,Noon,Wednesday,January,2020,1
7029597,69.62,44,56570.06,179.58,product_18,Papua New Guinea,City_2,No,Mid-Night,Sunday,April,2020,0
9980572,66.17,27,65704.79,248.16,product_2,Jamaica,City_3,No,Morning,Friday,April,2020,0
2658065,69.96,39,63879.72,231.54,product_26,Mauritius,City_4,Yes,Morning,Sunday,February,2020,0
3724537,49.89,36,31281,119.84,product_9,Syrian Arab Republic,City_1,Yes,Night,Tuesday,May,2020,1
2607399,81.95,48,66618.21,178.51,product_6,New Zealand,City_2,No,Evening,Wednesday,July,2020,0
3589278,53.92,29,55606,138.35,product_27,Albania,City_2,Yes,Early-Morning,Wednesday,February,2020,1
9791263,87.23,36,64564.07,180.77,product_18,Tanzania,City_1,No,Morning,Monday,January,2020,0
8225151,78.24,26,63924.82,209.72,product_26,Norfolk Island,City_2,Yes,Night,Sunday,March,2020,0
5690087,72.84,22,65044.59,201.15,product_18,Mauritania,City_2,Yes,Mid-Night,Monday,February,2020,0
7112545,51.65,51,56986.73,231.48,product_13,Denmark,City_1,Yes,Noon,Monday,February,2020,0
3852150,77.66,29,67080.94,168.15,product_16,Gabon,City_3,No,Night,Sunday,June,2020,0
1541232,89.8,44,63966.72,231.85,product_16,Norway,City_2,No,Evening,Sunday,January,2020,0
7130347,74.54,45,52691.79,224.82,product_19,Algeria,City_2,No,Morning,Wednesday,June,2020,0
6497590,81.99,49,57669.41,226.64,product_24,Benin,City_1,No,Noon,Tuesday,April,2020,0
6257103,72.46,28,60576,164.25,product_20,Nauru,City_1,No,Noon,Thursday,May,2020,1
3685068,60.83,49,62491.01,224.58,product_25,Senegal,City_2,No,Morning,Tuesday,February,2020,1
8386224,71.27,53,66629.61,219.94,product_14,Czech Republic,City_9,No,Morning,Tuesday,March,2020,0
1691885,76.76,34,64654.66,168.15,product_27,Cyprus,City_2,Yes,Night,Thursday,January,2020,0
3513607,79.8,53,66200.96,158.05,product_1,Mali,City_2,No,Noon,Sunday,July,2020,0
8895079,43.07,36,60583.02,137.63,product_16,Turkey,City_7,Yes,Evening,Thursday,February,2020,1
7468424,37.05,26,43445,190.41,product_10,Moldova,City_2,Yes,Evening,Saturday,April,2020,1
5654889,80.09,36,47357.39,243.61,product_19,United Arab Emirates,City_3,No,Mid-Night,Saturday,February,2020,0
8889214,83.53,19,68862,250.2,product_27,Senegal,City_3,No,Mid-Night,Monday,May,2020,0
6198093,47.53,47,20593,126.29,product_26,Brazil,City_3,No,Early-Morning,Sunday,March,2020,1
4231632,49.19,51,47161,156.11,product_14,Rwanda,City_2,Yes,Evening,Monday,June,2020,1
8479791,78.58,19,69775.75,254.65,product_20,Norway,City_1,Yes,Evening,Sunday,April,2020,0
6118777,79.6,43,57519.64,214.53,product_6,Turks and Caicos Islands,City_1,No,Evening,Friday,January,2020,0
3058304,70.92,46,27086,128.16,product_6,Cuba,City_4,No,Night,Thursday,April,2020,1
5208197,83.67,53,51847.26,225.34,product_8,French Polynesia,City_1,No,Noon,Sunday,May,2020,0
4449301,56.56,22,54774.77,235.35,product_24,Azerbaijan,City_1,No,Mid-Night,Monday,May,2020,0
8761030,73.72,38,68333.01,190.75,product_22,Belarus,City_2,No,Mid-Night,Friday,April,2020,0
1729694,76.49,33,70889.68,193.77,product_20,Taiwan,City_5,Yes,Morning,Friday,March,2020,0
2285602,82.69,29,61161.29,167.41,product_21,Georgia,City_3,Yes,Morning,Tuesday,May,2020,0
5301005,83.89,36,57756.89,165.43,product_4,Zambia,City_2,No,Mid-Night,Friday,January,2020,0
3769756,41.86,42,22206,151.93,product_25,United States Minor Outlying Islands,City_1,Yes,Noon,Sunday,March,2020,1
2900116,88.97,26,31093,214.38,product_20,Monaco,City_1,Yes,Morning,Friday,April,2020,1
5208741,83.71,46,62053.37,213.36,product_13,Guam,City_3,No,Morning,Friday,May,2020,0
8337559,74.58,26,63429.18,216.57,product_18,Antarctica (the territory South of 60 deg S),City_2,No,Evening,Sunday,April,2020,0
2552034,41.88,58,31072,105.71,product_19,Uzbekistan,City_1,Yes,Evening,Tuesday,June,2020,1
7717102,41.82,54,49996,129.31,product_29,Somalia,City_2,No,Morning,Monday,April,2020,1
3211913,55.32,26,41060,114.53,product_30,Bangladesh,City_2,Yes,Noon,Wednesday,June,2020,1
5452876,66.18,28,58678,118.6,product_28,Suriname,City_1,Yes,Noon,Wednesday,March,2020,1
6741837,44.98,54,25583,164.83,product_17,Tokelau,City_1,Yes,Noon,Thursday,March,2020,1
5972793,58.95,55,56242.7,131.29,product_8,Slovenia,City_1,Yes,Morning,Monday,June,2020,1
2311942,36.31,47,57983.3,168.92,product_25,Eritrea,City_2,No,Mid-Night,Monday,April,2020,1
3801903,66.47,51,66263.37,163.99,product_1,Ireland,City_3,No,Mid-Night,Friday,May,2020,0
9707795,73.88,25,50950.24,153.01,product_29,Dominican Republic,City_2,Yes,Mid-Night,Tuesday,July,2020,0
6281059,69.88,36,50950.24,247.05,product_29,Cambodia,City_7,Yes,Evening,Sunday,April,2020,0
4273806,58.6,42,45959.86,176.28,product_10,Reunion,City_2,No,Noon,Sunday,March,2020,0
3513004,88.89,25,63764.28,171.07,product_8,Mali,City_1,No,Noon,Saturday,July,2020,0
1624420,56.39,33,72524.86,153.01,product_26,Uruguay,City_2,No,Evening,Friday,April,2020,1
2713929,84.69,47,55195.61,225.99,product_10,Northern Mariana Islands,City_2,No,Evening,Tuesday,March,2020,0
4433136,73.71,49,51739.63,200.59,product_21,Comoros,City_1,No,Morning,Saturday,January,2020,0
5478198,65.57,46,23410.75,130.86,product_16,Belgium,City_4,No,Noon,Friday,April,2020,1
9637997,43.01,53,31999,204.27,product_29,Hong Kong,City_4,Yes,Evening,Saturday,July,2020,1
3993352,70.44,39,47139.21,245.76,product_12,French Guiana,City_3,Yes,Noon,Wednesday,January,2020,0
4926200,53.3,59,62791,111.59,product_23,Cyprus,City_2,Yes,Morning,Saturday,April,2020,1
7955163,56.89,29,56436,123.08,product_3,Kuwait,City_1,No,Noon,Monday,July,2020,1
3512356,40.17,20,58183,161.16,product_29,Costa Rica,City_2,No,Evening,Sunday,May,2020,1
5603379,52.67,29,34191,123.72,product_4,Dominica,City_1,Yes,Early-Morning,Saturday,June,2020,1
6075363,37.74,34,65954,129.41,product_28,Namibia,City_1,Yes,Evening,Monday,March,2020,1
2736448,62.2,25,25408.21,161.16,product_2,Liechtenstein,City_2,No,Noon,Sunday,April,2020,1
7115437,77.63,34,67432.49,216,product_24,Mayotte,City_6,Yes,Mid-Night,Friday,January,2020,0
7912432,72.01,35,58820.16,182.84,product_9,Angola,City_3,Yes,Evening,Monday,February,2020,0
6299176,54.43,57,60803,150.83,product_27,Brunei Darussalam,City_1,No,Mid-Night,Thursday,April,2020,1
5374580,68.6,51,57877,152.86,product_19,Portugal,City_1,No,Early-Morning,Monday,April,2020,1
4492149,76.28,50,58996.12,212.87,product_4,Armenia,City_1,Yes,Evening,Thursday,January,2020,0
7964243,78.19,20,51409.45,256.4,product_5,Samoa,City_2,Yes,Noon,Tuesday,June,2020,0
4010774,74.18,51,56570.06,231.38,product_21,Bouvet Island (Bouvetoya),City_3,Yes,Evening,Saturday,March,2020,0
8731891,79.94,42,46179.97,191.82,product_27,Mozambique,City_1,No,Noon,Friday,April,2020,0
5972850,41.39,52,73348,113.69,product_11,Uzbekistan,City_1,Yes,Evening,Sunday,February,2020,1
2223465,71.14,37,66574,211.12,product_17,Honduras,City_2,Yes,Morning,Friday,April,2020,0
9130172,78.74,44,65044.59,207.87,product_21,Pitcairn Islands,City_1,Yes,Mid-Night,Wednesday,April,2020,0
4271839,75,29,63965.16,230.36,product_18,Eritrea,City_6,Yes,Mid-Night,Tuesday,February,2020,0
3088290,62.79,26,44249,119.93,product_20,Indonesia,City_2,No,Night,Tuesday,July,2020,1
3753493,82.3,30,44490.09,213.96,product_28,Malta,City_4,No,Evening,Friday,February,2020,0
6930844,67.36,45,61389.5,250.35,product_8,Central African Republic,City_1,Yes,Mid-Night,Thursday,May,2020,0
4076898,72.03,51,66262.59,224.2,product_5,China,City_1,No,Evening,Wednesday,January,2020,0
3811961,69.11,29,65496.78,259.76,product_15,Niue,City_3,No,Evening,Friday,July,2020,0
3445275,78.57,53,46557.92,182.84,product_30,Martinique,City_2,Yes,Night,Wednesday,April,2020,0
2411778,73.94,45,70889.68,250,product_17,Niue,City_2,No,Night,Monday,May,2020,0
7461339,39.34,27,45633,216.01,product_21,Mexico,City_2,Yes,Early-Morning,Friday,June,2020,1
9890608,73.04,23,62667.51,249.45,product_7,Angola,City_1,Yes,Morning,Monday,April,2020,0
3153415,37.75,48,58183,133.99,product_1,Mexico,City_4,Yes,Night,Tuesday,June,2020,1
8917493,43.59,24,29728,106.86,product_15,Lebanon,City_1,Yes,Evening,Thursday,July,2020,1
1276455,45.72,38,47051,159.77,product_19,Namibia,City_1,Yes,Mid-Night,Friday,May,2020,1
6163358,45.82,57,51900,172.58,product_30,Kazakhstan,City_1,No,Evening,Thursday,June,2020,1
4446483,61.72,32,68877.02,187.76,product_27,Bangladesh,City_4,No,Night,Saturday,February,2020,0
8899938,76.42,42,59422.47,190.17,product_22,Lebanon,City_4,Yes,Mid-Night,Monday,March,2020,0
5001979,51.87,50,51869.87,119.65,product_4,Afghanistan,City_5,No,Night,Thursday,March,2020,1
9363300,63.11,34,63107.88,254.94,product_23,Micronesia,City_8,Yes,Night,Thursday,March,2020,0
4410231,75.94,27,53042.51,236.96,product_23,Italy,City_5,Yes,Noon,Tuesday,February,2020,0
6614034,74.41,20,60372.64,190.08,product_19,Australia,City_1,Yes,Mid-Night,Tuesday,January,2020,0
2355613,64.79,34,43882,145.96,product_13,Antarctica (the territory South of 60 deg S),City_1,No,Mid-Night,Tuesday,May,2020,1
5480555,83.48,28,76003.47,254.94,product_25,Martinique,City_4,Yes,Noon,Sunday,March,2020,1
2354962,75.71,53,51049.47,169.88,product_30,Mexico,City_3,Yes,Morning,Tuesday,July,2020,0
6312248,79.61,53,67516.07,241.03,product_14,Guyana,City_1,No,Morning,Monday,May,2020,0
8919155,35.98,57,45581,133.99,product_25,Samoa,City_4,No,Night,Saturday,May,2020,1
1261502,84.88,37,66861.67,212.88,product_8,Micronesia,City_6,No,Early-Morning,Tuesday,July,2020,0
4443642,76.87,45,63580.22,191.17,product_27,Estonia,City_2,No,Mid-Night,Sunday,June,2020,0
1996428,66.01,23,34127.21,151.95,product_25,Samoa,City_3,No,Mid-Night,Tuesday,June,2020,1
9999536,90.75,19,72272.9,210.6,product_22,Saint Vincent and the Grenadines,City_5,Yes,Mid-Night,Sunday,June,2020,0
1522909,74.38,43,61526.25,249.45,product_23,Mali,City_2,No,Mid-Night,Tuesday,March,2020,0
5267957,84.33,51,58363.12,240.63,product_17,Honduras,City_5,Yes,Night,Tuesday,March,2020,0
4070293,40.47,38,24078.93,203.9,product_25,Burundi,City_7,No,Early-Morning,Friday,July,2020,1
6534802,78.24,23,54106.21,199.29,product_17,Luxembourg,City_5,No,Noon,Monday,April,2020,0
1960185,66.18,30,70006,127.11,product_5,Eritrea,City_3,No,Noon,Wednesday,January,2020,1
7898281,89.71,42,66412.04,225.34,product_2,Austria,City_2,No,Night,Tuesday,June,2020,0
9810412,85.61,53,63060.55,201.54,product_17,Congo,City_1,No,Evening,Thursday,May,2020,0
9279761,77.14,50,61383.79,201.24,product_4,Slovakia (Slovak Republic),City_1,No,Morning,Saturday,June,2020,0
8443459,84.25,37,47258.59,238.45,product_16,Barbados,City_5,No,Noon,Wednesday,January,2020,0
5749912,77.36,50,46931,153.17,product_20,Djibouti,City_1,Yes,Evening,Thursday,April,2020,1
1113181,49.89,42,42838,152.86,product_5,Christmas Island,City_1,Yes,Night,Friday,February,2020,1
9858503,66.83,48,64631.22,188.27,product_30,Sweden,City_2,No,Noon,Monday,July,2020,0
9508965,80.38,50,64828,225.05,product_16,Iceland,City_1,No,Evening,Wednesday,April,2020,0
9678359,81.59,36,54989.93,261.52,product_4,Jamaica,City_2,Yes,Mid-Night,Sunday,May,2020,0
5611299,70.9,47,71055.22,191.17,product_23,Burkina Faso,City_4,Yes,Morning,Saturday,June,2020,0
3820245,36.49,57,32550,153.76,product_4,Saint Vincent and the Grenadines,City_3,Yes,Evening,Monday,April,2020,1
5221361,82.69,25,67526.92,220.05,product_26,Zimbabwe,City_4,Yes,Morning,Thursday,April,2020,0
7571682,83.67,42,67132.46,177.78,product_15,American Samoa,City_2,Yes,Night,Tuesday,July,2020,0
9398622,76.07,48,73474.82,211.65,product_20,Costa Rica,City_1,Yes,Mid-Night,Sunday,May,2020,0
4085294,83.53,37,76435.3,225.76,product_29,Denmark,City_1,Yes,Evening,Friday,April,2020,0
1912121,42.83,26,44249,109.77,product_15,Argentina,City_1,Yes,Mid-Night,Friday,February,2020,1
6248754,84.25,32,63936.5,170.9,product_11,Angola,City_4,Yes,Early-Morning,Sunday,April,2020,0
4770130,46.66,41,60803,153.98,product_26,Netherlands,City_2,No,Mid-Night,Monday,January,2020,1
4113296,67.69,36,51870,151.95,product_19,Timor-Leste,City_1,No,Evening,Thursday,January,2020,1
5920481,60.72,60,55317,124.54,product_19,Kenya,City_2,Yes,Night,Saturday,March,2020,1
5014943,60.53,37,49206,119.2,product_4,South Georgia and the South Sandwich Islands,City_1,No,Mid-Night,Wednesday,June,2020,1
9781828,49.89,31,36782,200.22,product_12,Puerto Rico,City_3,No,Night,Thursday,January,2020,1
1951247,83.42,40,64267.88,233.65,product_26,British Virgin Islands,City_1,Yes,Morning,Monday,April,2020,0
6281556,74.07,46,60938.73,207.96,product_19,Austria,City_4,No,Morning,Tuesday,May,2020,0
9673580,50.33,50,62657.53,133.2,product_8,Micronesia,City_1,Yes,Early-Morning,Wednesday,March,2020,1
2698701,41.88,35,43699,180.42,product_21,Portugal,City_1,Yes,Mid-Night,Monday,April,2020,1
2668912,60.75,42,69775.75,247.05,product_2,Guyana,City_5,Yes,Noon,Friday,February,2020,0
9417372,77.36,42,56195,152.49,product_14,Denmark,City_1,No,Night,Thursday,May,2020,1
1922228,87.97,35,48918.55,149.25,product_14,France,City_4,Yes,Early-Morning,Thursday,March,2020,0
7123752,60.39,45,15879,200.23,product_14,France,City_4,No,Evening,Wednesday,July,2020,1
6582177,86.19,49,65461.92,221.53,product_14,Japan,City_4,Yes,Night,Tuesday,July,2020,0
1428849,80.15,22,71136.49,196.23,product_13,San Marino,City_2,No,Morning,Thursday,April,2020,1
3972049,72.55,22,58953.01,202.34,product_21,Bosnia and Herzegovina,City_6,No,Early-Morning,Monday,February,2020,0
2086407,48.01,46,14776,108.18,product_19,Greenland,City_1,Yes,Evening,Sunday,May,2020,1
4366726,62.79,26,40763,114.53,product_1,United Kingdom,City_2,No,Early-Morning,Tuesday,June,2020,1
4054043,37.47,41,49957,129.33,product_26,Egypt,City_2,No,Night,Friday,January,2020,1
4134624,61.88,33,52401,152.86,product_23,Philippines,City_1,Yes,Noon,Saturday,March,2020,1
4033866,38.46,53,56367,144.77,product_19,Falkland Islands (Malvinas),City_1,No,Morning,Tuesday,April,2020,1
5934841,78.74,22,64122.36,220.92,product_6,Guinea,City_2,Yes,Night,Sunday,April,2020,0
5844514,65.82,39,76435.3,221.94,product_24,Ukraine,City_1,No,Early-Morning,Tuesday,February,2020,0
4089460,67.69,21,71296.67,226.74,product_8,Guinea,City_1,No,Evening,Tuesday,January,2020,0
3362091,41.89,38,68519.96,163.38,product_29,Cyprus,City_1,No,Early-Morning,Wednesday,February,2020,1
3860858,77.35,40,60843.32,192.5,product_13,Libyan Arab Jamahiriya,City_2,Yes,Mid-Night,Wednesday,February,2020,0
5438748,66.03,19,66107.84,169.5,product_8,Burkina Faso,City_2,Yes,Evening,Saturday,July,2020,0
1155452,89.66,37,56725.47,212.38,product_1,Israel,City_2,No,Morning,Sunday,May,2020,0
9184129,67.71,25,63430.33,225.76,product_9,Armenia,City_2,Yes,Mid-Night,Thursday,April,2020,0
9129283,70.66,43,63450.96,120.95,product_24,Mauritius,City_1,Yes,Early-Morning,Friday,February,2020,1
8925607,89.37,19,69710.51,232.78,product_5,Indonesia,City_4,No,Morning,Tuesday,February,2020,0
3434632,71.84,26,76480.16,199.43,product_19,Cayman Islands,City_4,Yes,Morning,Friday,February,2020,0
5247346,80.67,34,58909.36,239.76,product_10,Portugal,City_2,No,Mid-Night,Friday,January,2020,0
7510335,57.76,37,56367,124.54,product_1,Algeria,City_1,No,Evening,Wednesday,January,2020,1
4499685,62.42,34,60309.58,181.11,product_14,China,City_3,Yes,Mid-Night,Friday,May,2020,0
6567202,81.22,46,46500.11,194.23,product_5,Tunisia,City_4,Yes,Evening,Friday,March,2020,0
4437109,40.19,24,46737,151.47,product_6,Brazil,City_3,Yes,Evening,Thursday,March,2020,1
5559770,84,27,38645,123.62,product_23,Maldives,City_1,Yes,Early-Morning,Monday,June,2020,1
7591064,75.94,49,68862,212.56,product_23,Nicaragua,City_1,No,Night,Friday,March,2020,0
5850781,35.55,52,42898,141.13,product_9,Guam,City_2,Yes,Early-Morning,Wednesday,March,2020,1
6475495,46.37,52,32847.53,144.27,product_8,French Guiana,City_1,No,Mid-Night,Tuesday,January,2020,1
3590922,62.33,54,71393,125.46,product_21,South Africa,City_6,Yes,Noon,Saturday,April,2020,1
6111042,34.04,34,40182.84,174.88,product_22,El Salvador,City_6,Yes,Early-Morning,Tuesday,February,2020,1
9359899,71.23,27,50960,168.27,product_13,Bulgaria,City_4,No,Morning,Monday,April,2020,1
6333247,69.57,52,51869,137.43,product_4,El Salvador,City_2,No,Night,Saturday,March,2020,1
5255880,47.66,52,55994,133.9,product_22,United Arab Emirates,City_1,Yes,Morning,Wednesday,February,2020,1
